lng,lat,farm,secret,server,ident
-122.327388,37.908831,9,25685811f3,8541,8773387477
-122.32756,37.909779,8,2f7b69a175,7396,8779950882
-122.329051,37.908644,3,a5b839fecf,2815,8779948846
-122.32491,37.900661,6,76685d8789,5459,8755414819
-122.322905,37.899437,8,b6f40181a7,7306,8732596685
-122.320945,37.903974,9,c68a8290c0,8412,8702013571
-122.328933,37.908932,9,5270f9d10a,8119,8699612041
-122.32698,37.908974,9,a707a31e88,8140,8698087236
-122.319556,37.903316,9,d171fc9320,8257,8685405622
-122.316895,37.899781,9,fca5cc96d6,8404,8679160477
-122.322767,37.899753,9,bd6aaace73,8381,8670866868
-122.322767,37.899753,9,364a1acf4a,8253,8667197110
-122.322767,37.899753,9,81021cede2,8257,8666080815
-122.334254,37.910295,9,0b549edecb,8250,8662334118
-122.330274,37.909533,9,b79c8cb589,8248,8661235837
-122.31962,37.904056,9,1bb24ff5cb,8113,8660058782
-122.319771,37.904056,9,f290cc33dd,8113,8660058582
-122.327034,37.909719,9,9f15910dd7,8109,8658956523
-122.320597,37.898316,9,ed5f62c009,8112,8658160409
-122.321712,37.903811,9,0590c90af4,8386,8652682531
-122.32491,37.900661,9,866f60923e,8259,8652595570
-122.314857,37.900111,9,4155a8bae7,8379,8636944812
-122.314921,37.900103,9,1ea85e4705,8402,8636944554
-122.334308,37.910219,9,137d44e4f4,8523,8636944196
-122.327077,37.908822,9,859acc42d6,8257,8635837407
-122.326894,37.908382,9,3638397a89,8406,8635837901
-122.327892,37.909305,9,a18dc7ba13,8253,8633879184
-122.32428,37.897444,9,3ee016bce0,8105,8632168758
-122.324366,37.89719,9,cfaef2de8a,8112,8631061193
-122.324366,37.896869,9,5b3db7aca7,8385,8631061681
-122.324688,37.897055,9,54d032bc73,8099,8631062479
-122.334061,37.910092,9,2a24b3d616,8099,8629633701
-122.33227,37.909652,9,00c467cd22,8100,8630738616
-122.319,37.908,9,c23335c7e4,8522,8630320688
-122.322767,37.900593,9,6108a0dc43,8264,8625183948
-122.327624,37.90878,9,019aa89c6d,8382,8622640731
-122.31947,37.903921,9,2e68e44d2a,8384,8620342095
-122.334244,37.910346,9,070e74728a,8256,8621440588
-122.319717,37.903303,9,22c08bb9d2,8122,8612885612
-122.334308,37.910388,9,b930f435d8,8520,8612698720
-122.328944,37.908797,9,735b5e1a49,8526,8611592405
-122.322767,37.900593,9,e0d5306f82,8114,8602737093
-122.322767,37.900593,9,9f504a891b,8402,8601106873
-122.322767,37.900593,9,11c223f43e,8239,8601102743
-122.322592,37.902507,9,eac2813400,8232,8594644722
-122.322989,37.902397,9,f87d09a661,8103,8594644914
-122.327195,37.909084,9,a810be1f7d,8368,8588015174
-122.321834,37.898166,9,260764241b,8092,8584641600
-122.328579,37.908991,9,35d6d6f4ac,8509,8581929384
-122.327206,37.908873,9,3738f7b38f,8239,8579633274
-122.333621,37.910049,9,ff0063ba01,8386,8578531417
-122.334308,37.910337,9,6d6eb661ed,8528,8579632452
-122.322785,37.910464,9,dc060f1dde,8098,8578770676
-122.319352,37.90315,9,41ec313d43,8388,8566983861
-122.32212,37.903032,9,ff6db8e6cf,8384,8564407130
-122.317872,37.902405,9,85f8c8cd3e,8372,8564210486
-122.319084,37.905935,9,f2bec77c9e,8252,8563107485
-122.322728,37.901021,9,e72d36d2f0,8376,8562886979
-122.322728,37.901021,9,b155cc102b,8510,8560259023
-122.322728,37.901021,9,d7d8b93eb2,8238,8560237189
-122.322728,37.901021,9,528ab98c34,8087,8561310128
-122.328751,37.908382,9,4269c00b1c,8247,8561301676
-122.327238,37.90889,9,38cc34464f,8093,8561302636
-122.325596,37.907823,9,0091fa3b65,8373,8560195601
-122.328922,37.908551,9,c0047551e3,8233,8558108783
-122.326819,37.908771,9,f6172eb72a,8387,8559217078
-122.330811,37.908822,9,5e8de40fc6,8245,8558109165
-122.330961,37.909008,9,5cd6f8f28e,8379,8559216342
-122.322728,37.901021,9,acd0e728d3,8087,8557790007
-122.322728,37.901021,9,ca71bcbce2,8525,8552620899
-122.322728,37.901021,9,aeee619515,8520,8553712948
-122.321878,37.895683,9,47e22a8fd5,8374,8547861100
-122.319674,37.894887,9,0d2a505193,8228,8546648267
-122.322592,37.895412,9,6218c06b30,8092,8546648111
-122.322227,37.895268,9,cf9bdc19fc,8101,8541662924
-122.327463,37.908382,9,c7ac54985e,8228,8533579982
-122.327238,37.908974,9,394f3a4895,8229,8529503291
-122.316834,37.906333,9,912e02a447,8234,8521685365
-122.321831,37.901441,9,719c20dfe8,8097,8511003589
-122.325066,37.899966,9,b9dcd730a1,8384,8506342716
-122.321831,37.901441,9,47603ed98c,8229,8505851654
-122.321831,37.901441,9,9e4af622a6,8381,8505837006
-122.321831,37.901441,9,fe2cd5f2f2,8366,8505830944
-122.321831,37.901441,9,68e3a02aab,8109,8505826440
-122.321831,37.901441,9,876fa57515,8108,8505828796
-122.321831,37.901441,9,f9229df46c,8392,8504706473
-122.321831,37.901441,9,488c794174,8384,8504665737
-122.333729,37.909973,9,aabcdaf2d6,8389,8494515794
-122.317614,37.901389,9,3718424978,8252,8493413791
-122.317024,37.904454,9,9d9ca21168,8232,8489919090
-122.328067,37.908761,9,722d531c70,8230,8485153264
-122.328423,37.908847,9,f895029901,8250,8485153462
-122.313053,37.898383,9,e97e02e8fb,8374,8484082755
-122.32491,37.900661,9,eab098bc09,8514,8480772311
-122.3225,37.897833,9,b595e12be5,8511,8480711206
-122.325506,37.898741,9,be36c99561,8367,8479344053
-122.325534,37.898783,9,cca1c1afae,8518,8480435224
-122.323884,37.902288,9,fcaa6e6af3,8106,8475113144
-122.32491,37.900662,9,99882cd1b5,8518,8463147167
-122.321831,37.901441,9,c3665cf059,8089,8462785349
-122.321831,37.901441,9,2321b66e80,8111,8462783531
-122.328386,37.90889,9,70fee70ea7,8374,8459381999
-122.327184,37.909211,9,6960fb7237,8245,8460483522
-122.32903,37.908805,9,cc0bcdeb37,8515,8456687927
-122.313148,37.906566,9,03a7cac8b8,8387,8455848563
-122.313148,37.906566,9,7ecacf2d58,8375,8456945252
-122.313148,37.906566,9,604b920332,8512,8456946310
-122.313148,37.906566,9,9c8c7a556b,8244,8456946026
-122.313148,37.906566,9,c60c602252,8386,8455848379
-122.313148,37.906566,9,ecebefba76,8374,8455847743
-122.313148,37.906566,9,b0f8582b29,8096,8455848137
-122.313148,37.906566,9,7876070949,8104,8455848677
-122.313148,37.906566,9,e1c1b57afb,8106,8455848329
-122.313148,37.906566,9,b23c54b76c,8244,8455847899
-122.313148,37.906566,9,dc83d2df5f,8240,8455848443
-122.313148,37.906566,9,4989478d33,8089,8455847845
-122.313148,37.906566,9,c9b2174fff,8508,8455848021
-122.308795,37.897918,9,095cc25e2b,8108,8475575206
-122.212167,37.240333,6,88646b5467,5460,9330445950
-122.160758,37.278697,8,066ebf224b,7394,9296943968
-122.217342,37.252719,3,3d8256c788,2870,9263829736
-122.217342,37.252719,8,37752a3faf,7411,9206505011
-122.217342,37.252719,4,9814411b4d,3717,9150740673
-122.216298,37.254052,4,aa667bd14d,3730,9064893788
-122.216298,37.254052,6,5b166a2b31,5328,9062664043
-122.217342,37.252719,8,bbc760c5e9,7294,9031659467
-122.217342,37.252719,3,f4b567852f,2892,8968150439
-122.224803,37.275336,3,e734dd539c,2851,8931749227
-122.226784,37.274436,8,f2fb7a5074,7384,8931750135
-122.21927,37.253791,3,8f4a05928e,2861,8924035447
-122.217334,37.253166,9,2dbc93dd5d,8366,8487477770
-122.216167,37.254833,9,f8119d1dd5,8507,8486386347
-122.217667,37.252666,9,ab0669de97,8241,8486386471
-122.218167,37.252833,9,0ca07e029f,8106,8486386067
-122.203202,37.255507,9,77fe36855f,8105,8455234918
-122.203202,37.255507,9,4a6ac6990c,8243,8454136529
-122.203202,37.255507,9,74e9e87a4c,8233,8454140293
-122.203202,37.255507,9,0e7f778180,8230,8454137115
-122.203202,37.255507,9,d182c0d3ed,8227,8455231648
-122.203202,37.255507,9,19e4dc54b9,8385,8454138391
-122.203202,37.255507,9,771ee7b6c4,8105,8455233952
-122.203202,37.255507,9,246161fd99,8227,8455230014
-122.203202,37.255507,9,a6f94a5c6d,8230,8454138839
-122.203202,37.255507,9,8964c77dcb,8506,8455230228
-122.203202,37.255507,9,f073385306,8232,8455229672
-122.203202,37.255507,9,9cbb6fc48f,8524,8454137985
-122.203202,37.255507,9,54b4bcbf2e,8230,8455230272
-122.203202,37.255507,9,49c43c0f29,8236,8454136671
-122.203202,37.255507,9,0bd21e929f,8379,8454138253
-122.203202,37.255507,9,34dfd01978,8249,8454138583
-122.203202,37.255507,9,91da9d9eb5,8089,8455234340
-122.203202,37.255507,9,1354164bfd,8237,8455233672
-122.203202,37.255507,9,8c517fbd78,8245,8454139771
-122.203202,37.255507,9,0f99d6d361,8107,8454137191
-122.203202,37.255507,9,9b03c6224a,8088,8454137843
-122.203202,37.255507,9,c565b84b4b,8247,8455230724
-122.203202,37.255507,9,f03dbd8f71,8532,8454139287
-122.203202,37.255507,9,d0bf7f9ac3,8532,8454140213
-122.203202,37.255507,9,86a40cd84c,8509,8455232008
-122.203202,37.255507,9,c00d3a3997,8528,8455233306
-122.203202,37.255507,9,9f7fb8df27,8104,8455232750
-122.203202,37.255507,9,8a72881a72,8095,8454138147
-122.203202,37.255507,9,ff5c090ed6,8380,8454135665
-122.203202,37.255507,9,7ede285080,8108,8455231756
-122.203202,37.255507,9,a0a8f0a611,8383,8454137663
-122.203202,37.255507,9,870d04a488,8366,8455231106
-122.203202,37.255507,9,571b11dbcb,8532,8454139363
-122.203202,37.255507,9,599f07db70,8104,8454139173
-122.203202,37.255507,9,4e09ac3fb4,8233,8454136863
-122.203202,37.255507,9,cd93db6261,8383,8454135775
-122.203202,37.255507,9,3d424f6ea5,8372,8455234978
-122.203202,37.255507,9,6841210381,8383,8454137919
-122.203202,37.255507,9,b4309e5f60,8251,8455230104
-122.203202,37.255507,9,04661e4a40,8365,8454139563
-122.203202,37.255507,9,395a88681e,8392,8455230454
-122.203202,37.255507,9,93e2b44e8e,8228,8455230902
-122.203202,37.255507,9,b036be40c4,8227,8455234238
-122.203202,37.255507,9,95665b2911,8390,8454137357
-122.203202,37.255507,9,73ebea55db,8225,8454136201
-122.203202,37.255507,9,60a5c04426,8390,8454140639
-122.203202,37.255507,9,860cb569e9,8233,8454139875
-122.203202,37.255507,9,dc0d1a029c,8392,8454138731
-122.203202,37.255507,9,68d86b144b,8387,8454139655
-122.203202,37.255507,9,9e48b531a6,8532,8455229862
-122.203202,37.255507,9,11dc282db9,8101,8455234774
-122.203202,37.255507,9,ff04f923c2,8370,8454137273
-122.187798,37.260033,9,8b23e23bf9,8196,8377372274
-122.187798,37.260033,9,58fc61c651,8323,8375166156
-122.187806,37.260044,9,4c22d3bbbd,8187,8374097557
-122.187714,37.259872,9,f4e8b56df5,8051,8375170646
-122.187789,37.260055,9,73414eebbd,8324,8375174352
-122.187798,37.260033,9,dfa3938de7,8195,8374089253
-122.193414,37.25668,9,36ca03eee1,8078,8375161858
-122.18782,37.260044,9,954fb496d0,8354,8374097083
-122.194053,37.260697,9,a7c70cc853,8361,8374084387
-122.222334,37.252666,9,d714dd0b68,8079,8259473643
-122.222334,37.252666,9,d070413d91,8343,8260540934
-122.222334,37.252666,9,816f45650d,8224,8259473177
-122.222334,37.252666,9,8b2d802169,8500,8260335536
-122.212937,37.256063,9,6e5ed74f61,8207,8199394466
-122.212953,37.256066,9,e10f50294f,8207,8199393676
-122.198731,37.276555,9,0aed9bd7ef,8070,8199397690
-122.199181,37.280441,9,71c138eb22,8059,8199395070
-122.199139,37.276302,9,e9c56523f7,8059,8199396296
-122.198584,37.276672,9,4893b454d6,8069,8199399032
-122.199228,37.280413,9,75bb4ef7a0,8061,8198304149
-122.19852,37.276713,9,01f2d15836,8337,8198308185
-122.198595,37.276636,9,0a416df39a,8208,8198306915
-122.224284,37.276238,9,6fdc184d94,8324,8130022802
-122.224284,37.276238,9,9e9fc97472,8468,8127046025
-122.224284,37.276238,9,9409765812,8044,8127040955
-122.209811,37.262355,9,fe6693931c,8446,7759861708
-122.209897,37.26174,9,7f6934292c,8445,7759872336
-122.214875,37.262389,8,e3456c8a8c,7260,7759881444
-122.198828,37.276555,9,e91f6f5a9f,8198,8198305463
-117.686976,33.87174,6,0a08bf9b41,5485,9302003477
-117.684032,33.872794,4,4b8cd6aefb,3799,9039716672
-120.098833,38.985833,8,f29afa3844,7332,9325178320
-120.098484,38.999061,6,340cc97ca9,5534,9287764430
-120.0925,38.971,4,34d05f95e5,3785,9257176532
-120.0925,38.971,4,22474255e4,3824,9257178562
-120.098491,38.972507,4,e707ed0a51,3790,9060135669
-120.098497,38.972362,8,11817de171,7437,9060155697
-120.098512,38.972497,4,8091fc687f,3683,9060104589
-120.099331,38.974728,4,4e430131f9,3832,9062318672
-120.098501,38.972491,4,b3d1d8f438,3783,9062338544
-120.09855,38.972499,4,74ed5a49f8,3740,9062325160
-120.09849,38.972507,8,c9c46d73aa,7435,9060142255
-120.098496,38.972495,8,316712c41d,7388,9062345366
-120.098495,38.972506,6,7a9022153d,5483,9060129991
-120.098533,38.97234,8,94ec0ae91b,7457,9060162077
-120.098489,38.972505,8,ea1da3755a,7399,9060124205
-120.09849,38.972507,4,df3d2a235d,3736,9062375574
-120.099047,38.974813,6,5c41ceddc6,5455,9062258932
-120.09951,38.974953,6,6307488746,5537,9062293294
-120.099545,38.974897,6,2a3bfdd8d8,5476,9062300276
-120.099453,38.974793,3,4ee1ec1a12,2857,9062307222
-120.098853,38.974824,6,c904e5f660,5452,9060022987
-120.108395,38.990197,4,1163c20ca7,3709,9060015799
-120.099517,38.974961,6,dbd2310a13,5545,9062286936
-120.099378,38.97475,8,c05a504c42,7390,9060084865
-120.108356,38.990207,8,2bc26ff9f9,7454,9062235204
-120.099486,38.974843,3,337cbdd872,2838,9060046641
-120.098908,38.974816,6,b84353304c,5521,9062266250
-120.099524,38.97496,6,3075f48b0b,5503,9062280576
-120.108324,38.990274,4,f2e0b9f667,3784,9059947161
-120.10831,38.990259,6,103ae567ec,5488,9059939793
-120.108518,38.990146,4,83a2fc8d27,3786,9059917805
-120.108527,38.990152,6,aa1771ba2a,5496,9062159974
-120.108319,38.990288,6,e33aac9450,5491,9059978149
-120.108318,38.990288,8,388c9150e7,7339,9059985807
-120.108527,38.990152,4,c1a0f1641f,3757,9062151854
-120.108319,38.990289,8,d18795c843,7377,9059969845
-120.108323,38.990288,8,58f69fca9b,7345,9062182406
-120.108312,38.990282,8,c82d0ee160,7434,9062221166
-120.108321,38.99029,6,28b12ebc05,5510,9059962205
-120.108341,38.990254,4,8bc59f18b9,3831,9062228962
-120.10826,38.989769,4,0bf294beb7,3712,9059869527
-120.108155,38.989896,4,63a8cd9573,3682,9062103234
-120.108466,38.989965,3,c205d92080,2842,9062129442
-120.108725,38.989292,8,4f05bc08ef,7295,9059830587
-120.10829,38.989802,8,84884339f7,7379,9062089798
-120.108531,38.990149,6,dde0c77e6f,5339,9062136612
-120.108738,38.989481,3,d15fdca0e8,2819,9059838431
-120.108324,38.989977,6,0e85fecd74,5343,9062112272
-120.10834,38.98981,8,1e66bec936,7414,9059854305
-120.10829,38.990013,6,40a418c2cf,5549,9062121294
-120.108457,38.989781,3,b37414a287,2871,9059845895
-120.108553,38.988471,8,af3a12f5f7,7343,9062037838
-120.108296,38.989287,8,13865ac461,7439,9062044514
-120.108392,38.989245,8,2208f53143,7356,9059823563
-120.099666,38.974666,8,13dc2870b7,7423,9020454339
-120.098666,38.973166,8,bc78f9a2ed,7295,9013428484
-120.098666,38.973166,8,bd03794384,7418,9013400166
-120.098666,38.973166,9,0ded1d18f2,8555,9012238809
-120.0985,38.973333,4,c25b6accd5,3798,9012219123
-120.098666,38.973333,8,d7796032a5,7307,9013397590
-120.098666,38.973333,8,c86cdd4b66,7348,9013395416
-120.097667,38.998833,6,93d138d07a,5333,8863458009
-120.0955,38.997,9,5c7fdf4c03,8136,8708949756
-120.0955,38.990333,9,1082e7a470,8114,8707830415
-120.095334,38.996833,9,1142b23a7d,8280,8707824059
-120.0965,38.990166,9,ecbe13e9cc,8399,8707833939
-120.089834,38.969,9,76de9de621,8418,8708940254
-120.097045,38.975691,9,2fc7e7e5c2,8093,8599629280
-120.09542,38.990344,9,ca32003390,8228,8455958039
-120.09572,38.989425,9,76499c1f57,8532,8457060958
-120.097331,38.998711,9,c4a2cd872e,8379,8457051356
-120.095475,38.990325,9,ff06016254,8373,8455960489
-120.095848,38.993352,9,e431cf0163,8090,8455949359
-120.095867,38.993736,9,da478cbbb8,8097,8455946619
-120.095336,38.979,9,dc8d04381d,8222,8334243102
-120.095167,38.964,9,e1d104b399,8212,8291493555
-120.1005,39.0,9,85e1d090af,8082,8276003864
-120.095334,38.995666,9,b75bf98187,8493,8274939283
-120.095167,38.995666,9,fc0931cb67,8345,8274939575
-120.095834,38.994666,9,ec0ba0b360,8484,8274937111
-120.1005,39.000166,9,fa5408d385,8073,8274938927
-120.0955,38.9955,9,fc354c836b,8210,8274937707
-120.0955,38.9955,9,59484d18d2,8061,8274938001
-120.1005,39.0,9,5c2652518e,8078,8274938279
-120.095167,38.995666,9,58e2660065,8197,8276005110
-120.095834,38.9945,9,bc72dff254,8068,8276002602
-120.087198,38.962737,8,aa4ebaa5ff,7128,8074808544
-120.108706,38.988533,8,08647a6e68,7264,8074808044
-120.098397,38.972347,9,0c16005efd,8316,8046367646
-120.098397,38.972347,9,9a210b09e3,8038,8046367912
-120.093226,38.994981,9,c36156800a,8042,8027878990
-120.093226,38.994981,9,d0db68128e,8456,8027882357
-120.100886,39.000417,9,fc7b10286a,8462,8027879516
-120.093226,38.994981,9,aa16c654c3,8320,8027882685
-120.093934,38.987726,9,c2b0cd8f58,8042,8027877260
-120.109222,38.988614,9,2ec5ce95cb,8322,8026568647
-120.101833,38.986833,9,763259fb1d,8179,8001810034
-120.096833,38.972167,9,8a4d44fd19,8180,7968080262
-120.097333,38.972,9,4bc5641ab8,8030,7968089016
-120.086,38.962666,9,c5c268dbc2,8438,7927810230
-120.0855,38.963,9,138e2abb8e,8034,7927809596
-120.085,38.963166,9,b5b70e9957,8318,7927808364
-120.085334,38.963,9,5f2fe693a9,8446,7927809124
-120.097721,38.998875,9,031e013668,8443,7898611600
-120.085287,38.965815,9,ac5078823b,8441,7756286214
-120.084922,38.965815,9,d65b922514,8429,7756286334
-120.085136,38.965765,9,e3b844bb79,8446,7756286216
-120.084772,38.965782,8,8cb323f2b5,7135,7756286330
-120.084839,38.963283,9,0d1bca5661,8536,8629660771
-120.093226,38.994981,9,5dda13047f,8319,8027881945
-124.100775,41.603347,6,d18afd8738,5339,9439289877
-124.141501,41.696166,8,e18808b386,7313,9421186716
-124.142834,41.696499,4,3b6e6efa6b,3769,9421193342
-124.143,41.696333,8,1d60985ffd,7359,9418426497
-124.142501,41.7005,8,fd0b9537a5,7297,9421185744
-124.143167,41.696333,3,beb822210f,2807,9421191688
-124.143,41.696333,4,5df023ef02,3670,9418430165
-124.142501,41.7005,8,b71bde89b8,7448,9418420901
-124.143667,41.704,8,c892870468,7435,9418415059
-124.142501,41.700333,8,2367de06a6,7417,9418420065
-124.141834,41.700166,6,3637378324,5475,9421180172
-124.143667,41.704,8,56e7a198f4,7324,9421183168
-124.100489,41.603032,3,8e344908db,2839,9417332255
-124.142334,41.761,6,7988ef82e4,5337,9414839549
-124.139167,41.700666,3,dc8c7febfb,2869,9417566554
-124.144667,41.756833,8,bdc9f29582,7407,9417601848
-124.139001,41.700833,4,5aa31af043,3744,9417568750
-124.140167,41.701,4,9b6a65c2a5,3669,9414796935
-124.1405,41.701,4,1de114663d,3765,9414791901
-124.142334,41.700166,3,5d06b26167,2841,9414794827
-124.141834,41.6975,4,2114890b84,3822,9414794023
-124.1405,41.701,6,286c3a620b,5343,9417556162
-124.142334,41.700166,6,83b91f73a2,5488,9417561616
-124.136501,41.762333,4,8664b6eec6,3683,9411250952
-124.100834,41.598666,4,4834f4bef5,3834,9388665097
-124.1,41.602666,4,6ee3cbb588,3762,9389745192
-124.100723,41.598486,6,f48caa8992,5331,9383246444
-124.099773,41.601047,3,348c911724,2818,9382828602
-124.101131,41.596969,3,87119fab0b,2819,9380049711
-124.101003,41.597658,3,5760f0bb9a,2833,9380049045
-124.100339,41.599988,6,397454950f,5542,9380047663
-124.10032,41.6007,4,080090c345,3690,9382829376
-124.101178,41.596052,6,2347abfc38,5503,9380050373
-124.11248,41.630195,4,6b86db977b,3695,9375625068
-124.139,41.7224,8,b57358aacf,7397,9371245477
-124.100834,41.598166,4,8228d04377,3771,9370283517
-124.109334,41.617666,4,9827e325ef,3739,9373053854
-124.101334,41.600333,4,e799336b77,3671,9370281349
-124.109167,41.6175,4,869cc1c878,3821,9370277501
-124.102834,41.5995,3,68d7f944bc,2886,9370282355
-124.109334,41.617666,6,72efc43ee7,5454,9370275043
-124.109167,41.6175,6,7658bdd3c2,5540,9373057358
-124.101123,41.604013,3,75d6ab4be4,2853,9366784507
-124.11248,41.630195,6,79606705f8,5531,9339760484
-124.136334,41.6905,4,7f606c3dda,3744,9333521383
-124.136334,41.6905,6,d8dba56f05,5484,9336301400
-124.1155,41.652333,4,c7f865789e,3764,9279222458
-124.1155,41.652333,4,bc0a904d99,3696,9276437437
-124.115667,41.652333,8,7eee1da6be,7301,9279224778
-124.1155,41.652,3,d96c2c8e82,2849,9279215120
-124.115667,41.652166,8,82bd648a35,7454,9276435721
-124.100706,41.60338,8,9ec2a5de66,7367,9246085249
-124.109364,41.61933,6,8370fc8cbf,5457,9248869446
-124.101334,41.6035,4,198d12e321,3690,9245958691
-124.100834,41.603333,4,ba18eac530,3811,9246750346
-124.105834,41.612,4,2bb7efc92d,3757,9246751230
-124.100667,41.603333,3,18ff125359,2858,9246750542
-124.100667,41.603166,8,39afee5f2f,7346,9243968891
-124.105834,41.612,6,94df7fb49f,5336,9243969093
-124.100667,41.603333,6,3e9134fcd6,5341,9246750684
-124.115334,41.641,8,d9cbcd648b,7375,9243969397
-124.100289,41.600466,8,ae813c36bf,7287,9208892797
-124.100505,41.602009,6,5d6f3f5db1,5334,9202977673
-124.143334,41.710333,3,670c695e7e,2822,8987126710
-124.139495,41.761241,8,f52c0469b2,7301,8982734899
-124.140248,41.761105,8,94de29d172,7291,8983911240
-124.139537,41.761286,9,e716eb3ec2,8404,8982728487
-124.139478,41.761422,8,f0fd46b8a0,7453,8983916980
-124.138965,41.722354,4,c44a73c89a,3717,8956555562
-124.138965,41.722354,6,6e004510f8,5349,8956554316
-124.138965,41.722354,6,384471813d,5337,8955358579
-124.138965,41.722354,3,acb4d75086,2847,8955353691
-124.138965,41.722354,9,c484996858,8539,8956559440
-124.136798,41.70085,6,c8de16b1ab,5460,8933395530
-124.11993,41.673937,9,81c8daea43,8534,8922260627
-124.133909,41.713705,6,4ccd546c0c,5459,8919761260
-124.10963,41.756458,9,55d96e18fe,8417,8697067861
-124.133262,41.72623,9,546b661556,8388,8677479635
-124.138503,41.761194,9,fe76f57cfc,8381,8559474421
-124.100834,41.5985,9,41cf4e0903,8108,8481953019
-124.101667,41.596166,9,6807a41853,8466,8433863001
-124.101334,41.596333,9,3486cbccf8,8517,8434946058
-124.100961,41.603329,9,3c56c88871,8190,8408318791
-124.102334,41.595659,9,340bd0b909,8331,8382839522
-124.100809,41.603473,9,2b4e932ac1,8345,8227933963
-124.11587,41.654752,9,b3b7cf00b9,8067,8165172941
-124.100423,41.602997,9,1e7b572f34,8199,8165174073
-124.113442,41.631286,8,62d0a857ef,7275,8165173249
-124.100431,41.603005,9,635a1e413e,8347,8165173363
-124.115253,41.651622,9,832a025ac0,8063,8165173081
-124.100428,41.603002,9,2fe9a1d8bb,8057,8165208374
-124.100417,41.602997,9,7fa29e734c,8347,8165173719
-124.100406,41.602986,8,18efe91b09,7134,8165208688
-124.132778,41.713333,9,72c70b2f02,8065,8158896058
-124.112814,41.647427,8,f029d183b4,7126,8151196555
-124.100264,41.601917,9,44219011b2,8324,8148253482
-124.109237,41.617375,9,b47f41873a,8193,8142129265
-124.100822,41.599309,9,09895c54a0,8187,8116524617
-124.1008,41.598844,9,5905651b05,8331,8116527883
-124.100693,41.599422,9,3090a9c79e,8329,8116526257
-124.101112,41.596388,9,c9eecbef0b,8029,8055779829
-124.101112,41.596388,9,98eb8d7132,8314,8055782444
-124.101112,41.596388,9,aacde3c6d3,8312,8055789010
-124.101112,41.596388,9,8d16c649b8,8181,8055766563
-124.101112,41.596388,9,c9e72d8dd7,8180,8055787444
-124.101112,41.596388,9,e48c2936cc,8456,8055777725
-124.101112,41.596388,9,4787d74677,8042,8055786156
-124.101112,41.596388,9,1ed77a8f75,8174,8055769276
-124.101112,41.596388,9,1f6bdfc3aa,8456,8055783453
-124.101112,41.596388,9,12d9ccd665,8178,8055764984
-124.142501,41.703833,9,3ee1b9affe,8458,8029082148
-124.113,41.675833,9,eaffef40b1,8180,8020128672
-124.140475,41.76126,9,ea790699cc,8180,8002038437
-124.100682,41.603433,9,243b96cbfc,8442,8002041648
-124.101334,41.5965,9,50498c4947,8306,7996538169
-124.101217,41.596636,9,324d631708,8170,7977094411
-124.109053,41.620213,9,3da0d34611,8178,7975522225
-124.110467,41.623538,9,29964232eb,8313,7975524293
-124.100714,41.598852,9,9ae89905d7,8030,7969006976
-124.114984,41.632974,9,ff8c2e46f2,8457,7909252014
-124.113998,41.672504,9,94b817182c,8457,7897421824
-124.113998,41.672504,9,41c9162aef,8445,7897423450
-124.113998,41.672504,9,a3a6183d03,8312,7897425732
-124.113998,41.672504,9,e4107ac51f,8312,7897428748
-124.113998,41.672504,9,46e947a20b,8439,7897423926
-124.113998,41.672504,9,5e72f02d18,8300,7897430272
-124.113998,41.672504,9,f5ea224bae,8435,7897427298
-124.113998,41.672504,9,9da777d5e5,8174,7897424830
-124.113998,41.672504,9,77d70c3c84,8444,7897225260
-124.113998,41.672504,9,6938b48b04,8029,7897225724
-124.113998,41.672504,9,3f97fff050,8455,7897224692
-124.113998,41.672504,9,0ebb5ca01e,8029,7897223852
-124.113998,41.672504,9,1e740d0ab9,8297,7897226312
-123.977419,41.728216,9,2a10e374ac,8299,7868333224
-123.977698,41.734013,9,2bd1c0d5d1,8425,7868342624
-124.129543,41.717902,9,f6889e836c,8307,7847372108
-124.137257,41.725309,8,f182c0ded4,7264,7847009994
-124.114555,41.648264,9,329a9ddc72,8281,7847023654
-120.122575,39.03769,8,a57b6622a1,7453,9345919432
-120.116206,39.053599,8,788d34d272,7399,9183737469
-120.129019,39.066832,6,7ee155f8cb,5469,9176685127
-120.134574,39.067461,6,106b5130e3,5347,9170511144
-120.131173,39.06854,8,f6d31f3b4d,7398,9169675058
-120.147225,39.025065,8,375ba4ec08,7405,9147822633
-120.138177,39.032553,4,8c9859f652,3675,9150041924
-120.134667,39.060166,6,7768af1801,5493,9096550841
-120.134334,39.062666,4,0f8e4db404,3720,9098789898
-120.134167,39.062166,4,e63a04c3f0,3672,9098863358
-120.134334,39.062666,6,1fc6bf636f,5522,9098793292
-120.134167,39.0625,8,95b6cd04bb,7284,9096585863
-120.1345,39.0625,4,6401038e1b,3756,9098846088
-120.1345,39.062333,3,f1ca170ccc,2860,9098823892
-120.1345,39.062333,4,70f1b38266,3748,9096578753
-120.124445,39.039248,8,d94e3b0342,7327,9059802755
-120.127334,39.064499,4,8ea06ed431,3732,9058545731
-120.127334,39.054333,4,a01b29af89,3691,9045232219
-120.128929,39.066008,9,208a255b29,8398,8843129211
-120.128929,39.066008,9,8478d041e2,8557,8820491372
-120.127,39.064,9,ec452ca6e8,8398,8692959983
-120.116445,39.048252,9,a193df926c,8535,8614116005
